,hour,stop_ID,card_id,StopLocationID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
3494,7,44914,2,44914.0,The Pines SC,The Pines SC/Reynolds Rd (Doncaster East),Bus Bay,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.762878,145.168919
3496,7,45470,8,45470.0,Southern Cross Station,Southern Cross Station/Collins St (Melbourne City),Kerbside,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.819272,144.953748
3497,7,45548,1,45548.0,Elpara Way,Elpara Way/Ormond Rd (Hampton Park),Kerbside,Hampton Park,3976.0,Melbourne,Casey,Greater Metro,-38.048071,145.268334
3499,7,45561,1,45561.0,Archers Field Dr,Archers Field Dr/Bradford Dr (Cranbourne East),Kerbside,Cranbourne East,3977.0,Melbourne,Casey,Greater Metro,-38.109343,145.30479499999998
3500,7,45565,1,45565.0,Fetlock  La,Fetlock Lane/Foxwood Dr (Cranbourne East),Kerbside,Cranbourne East,3977.0,Melbourne,Casey,Greater Metro,-38.10172,145.29855
3501,7,45588,1,45588.0,Windermere Bvd,Windermere Bvd (Pakenham),Kerbside,Pakenham,3810.0,Melbourne,Cardinia,Greater Metro,-38.063072,145.507407
3502,7,45619,1,45619.0,Webster Way,102 Webster Way (Pakenham),Kerbside,Pakenham,3810.0,Melbourne,Cardinia,Greater Metro,-38.087301000000004,145.480345
3503,7,45648,2,45648.0,Auckland Lane,Auckland Lane/Cade Way (Parkville),Kerbside,Parkville,3052.0,Melbourne,Melbourne,Greater Metro,-37.778148,144.939026
3504,7,45715,1,45715.0,Applewood Pl,Applewood Pl/Wood Rd (Narre Warren South),Kerbside,Narre Warren South,3805.0,Melbourne,Casey,Greater Metro,-38.051356,145.314211
3507,7,45793,34,45793.0,Lynbrook,Lynbrook Railway Station (Lynbrook),Platform,Lynbrook,3975.0,Melbourne,Casey,Greater Metro,-38.057345,145.24928
3508,7,45794,21,45794.0,Cardinia Road,Cardinia Road Railway Station (Pakenham),Platform,Pakenham,3810.0,Melbourne,Cardinia,Greater Metro,-38.071288,145.437794
3509,7,45795,87,45795.0,South Morang,South Morang Railway Station (South Morang),Platform,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.649161,145.067038
3510,7,45806,1,45806.0,Winners Circle,Winners Cir/Wells Rd (Aspendale Gardens),Kerbside,Aspendale Gardens,3195.0,Melbourne,Kingston,Greater Metro,-38.01639,145.107439
3511,7,45877,1,45877.0,Andrew Road,Andrew Rd/Morris Rd (Truganina),Kerbside,Truganina,3029.0,Melbourne,Wyndham,Greater Metro,-37.844141,144.707427
3512,7,45907,1,45907.0,Highlands SC,Highlands Shopping Centre/Grand Bvd (Craigieburn),Bus Bay,Craigieburn,3064.0,Melbourne,Hume,Greater Metro,-37.575284,144.919272
3513,7,45911,1,45911.0,Redheugh Street,Redheugh St/Waterview Bvd (Craigieburn),Kerbside,Craigieburn,3064.0,Melbourne,Hume,Greater Metro,-37.580525,144.90905800000002
3514,7,46043,2,46043.0,Lauriston Quay,Lauriston Quay/Rockbank Middle Rd (Caroline Springs),Kerbside,Caroline Springs,3023.0,Melbourne,Melton,Greater Metro,-37.743292,144.73504599999998
3515,7,46055,1,46055.0,Loddon Drive,Loddon Dr/Watervale Bvd (Taylors Hill),Kerbside,Taylors Hill,3037.0,Melbourne,Melton,Greater Metro,-37.717392,144.758933
3516,7,46332,2,46332.0,Epping Station,Epping Station/Cooper St (Epping),Bus Bay,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.652304,145.03174099999998
3517,7,46335,1,46335.0,Epping Station,Epping Railway Station/Cooper St (Epping),Kerbside,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.652241,145.030434
3518,7,46372,1,46372.0,Kinkora Cres,Kinkora Cres/Grange Dr (South Morang),Kerbside,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.638403000000004,145.086201
3519,7,46388,1,46388.0,Plenty Rd,Plenty Rd/Bush Bvd (South Morang),Kerbside,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.654981,145.079036
3520,7,46394,1,46394.0,South Morang Station,South Morang Station/Civic Dr (South Morang),Bus Bay,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.649324,145.067716
3521,7,46398,1,46398.0,South Morang Station,South Morang Station/Civic Dr (South Morang),Bus Bay,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.64935,145.067502
3522,7,46400,1,46400.0,South Morang Station,South Morang Station/Civic Dr (South Morang),Bus Bay,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.649285,145.06704299999998
3523,7,46402,1,46402.0,South Morang Station,South Morang Station/Civic Dr (South Morang),Bus Bay,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.649615999999995,145.06718600000002
3524,7,46468,111,46468.0,Williams Landing,Williams Landing Railway Station (Williams Landing),Platform,Williams Landing,3027.0,Melbourne,Wyndham,Greater Metro,-37.869868,144.747446
3525,7,46481,2,46481.0,Pascoe Vale Station,Pascoe Vale Station/Railway Pde (Pascoe Vale),Kerbside,Pascoe Vale,3044.0,Melbourne,Moreland,Greater Metro,-37.729638,144.928193
3526,7,46517,1,46517.0,Dandenong Rd,Dandenong Rd/Dandenong Rd (Caulfield North),non passenger point,Caulfield North,3161.0,Melbourne,Glen Eira,Greater Metro,-37.865477,145.025815
3527,7,46531,1,46531.0,Devon Rd,Waterloo Rd/Devon Rd (Pascoe Vale),Bus Bay,Pascoe Vale,3044.0,Melbourne,Moreland,Greater Metro,-37.721408000000004,144.92338999999998
3530,7,46598,1,46598.0,Laurimar Town Centre,Laurimar Town Centre/Hazel Glen Dr (Doreen),Kerbside,Doreen,3754.0,Whittlesea,Whittlesea,Greater Metro,-37.586693,145.129303
3531,7,46599,1,46599.0,Laurimar Town Centre,Laurimar Town Centre/Hazel Glen Dr (Doreen),Kerbside,Doreen,3754.0,Whittlesea,Whittlesea,Greater Metro,-37.586732,145.12905
3532,7,46618,1,46618.0,Grey Street,Grey St/Halletts Way (Darley),Kerbside,Darley,3340.0,Moorabool,Moorabool,Central Highlands & Wimmera,-37.658004,144.424725
3533,7,46645,1,46645.0,Violet Way,Violet Way/Point Cook Rd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.90525,144.7525
3534,7,46649,1,46649.0,Parliament St,Parliament St/Saltwater (West) Prom (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.910807,144.758171
3535,7,46650,1,46650.0,Brookdale Rd,Brookdale Rd/Saltwater Prom (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.911457,144.765008
3536,7,46652,1,46652.0,Warunda Pde,Warunda Pde/Saltwater Prom (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.912033,144.770585
3537,7,46656,1,46656.0,Miami Dr,Land sales office/Saltwater Prom (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.912745,144.777422
3538,7,46665,1,46665.0,Capital Way,Capital Way/Featherbrook Rd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.90935,144.731071
3539,7,46672,1,46672.0,Prudence Parade,Prudence Pde/Alamanda Bvd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.907346999999994,144.74162900000002
3540,7,46676,2,46676.0,Maldive Gr,Maldive Gr/Alamanda Bvd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.901236,144.742322
3541,7,46680,1,46680.0,Pangana Dr,Pangana Dr/The Boardwalk (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.901253999999994,144.727173
3542,7,46681,3,46681.0,Grassbird Dr,Grassbird Dr/The Boardwalk (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.905248,144.726806
3543,7,46692,1,46692.0,Dolphin Cres,Dolphin Cres/Palmers Rd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.877901,144.748356
3544,7,46700,1,46700.0,Williams Landing Station,Williams Landing Station (Williams Landing),Bus Bay,Williams Landing,3027.0,Melbourne,Wyndham,Greater Metro,-37.8696,144.74803300000002
3545,7,46719,1,46719.0,Inverell Pkwy,Inverell Pkwy/Derrimut Rd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.844910999999996,144.688808
3547,7,46929,3,46929.0,Gerald Street,Gerald St/Grand Bvd (Craigieburn),Kerbside,Craigieburn,3064.0,Melbourne,Hume,Greater Metro,-37.571692999999996,144.910563
3548,7,46938,1,46938.0,Corringa Way,Corringa Way/Windrock Ave (Craigieburn),Kerbside,Craigieburn,3064.0,Melbourne,Hume,Greater Metro,-37.587253000000004,144.916593
3549,7,46941,1,46941.0,Craigieburn Central SC,Craigieburn Central SC/Central Park Ave (Craigieburn),Bus Bay,Craigieburn,3064.0,Melbourne,Hume,Greater Metro,-37.590658000000005,144.91551299999998
3550,7,47000,1,47000.0,Weebill Way,Weebill Way/Henry Rd (Pakenham),Kerbside,Pakenham,3810.0,Melbourne,Cardinia,Greater Metro,-38.079162,145.44818
3551,7,47012,1,47012.0,Honeyeater Way,Honeyeater Way/Webster Way (Pakenham),Kerbside,Pakenham,3810.0,Melbourne,Cardinia,Greater Metro,-38.086692,145.476258
3553,7,47109,1,47109.0,Mitcham Station,Mitcham Station/Colombo St (Mitcham),Bus Bay,Mitcham,3132.0,Melbourne,Whitehorse,Greater Metro,-37.81801,145.19188
3554,7,47112,2,47112.0,Mitcham Station,Mitcham Station/Calcutta St (Mitcham),Bus Bay,Mitcham,3132.0,Melbourne,Whitehorse,Greater Metro,-37.81823,145.19244
3555,7,47121,1,47121.0,Werribee Plaza,Werribee Plaza/Derrimut Rd (Hoppers Crossing),Bus Bay,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.87425,144.682433
3556,7,47138,2,47138.0,Graham Street,Graham St/Pickles St (Port Melbourne),Kerbside,Port Melbourne,3207.0,Melbourne,Melbourne,Greater Metro,-37.8433,144.94525
3557,7,47158,1,47158.0,Northland SC,Northland SC/Murray Rd (Preston),Bus Bay,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.74045,145.02875
3558,7,47164,1,47164.0,Northland SC,Northland SC/Murray Rd (Preston),Bus Bay,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.74055,145.02835
3559,7,47165,2,47165.0,Northland SC,Northland SC/Murray Rd (Preston),Bus Bay,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.74037,145.02806
3560,7,47166,3,47166.0,Northland SC,Northland SC/Murray Rd (Preston),Bus Bay,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.74065,145.02867
3561,7,47204,1,47204.0,Kolbe College,Kolbe College/Lysterfield Dr (Greenvale),Kerbside,Greenvale,3059.0,Hume,Hume,Greater Metro,-37.614838,144.908806
3562,7,47207,1,47207.0,Westbury Parkway,Westbury Pkwy/James Miram Dr (Roxburgh Park),Kerbside,Roxburgh Park,3064.0,Melbourne,Hume,Greater Metro,-37.620318,144.92056000000002
3563,7,47210,1,47210.0,Roxburgh Park College,Roxburgh Park College/Thomas Brunton Pde (Roxburgh Park),Kerbside,Roxburgh Park,3064.0,Melbourne,Hume,Greater Metro,-37.631266,144.928671
3564,7,47232,1,47232.0,Selandra Rise SC,Selandra Rise SC/Linsell Bvd (Clyde North),Kerbside,Clyde North,3978.0,Melbourne,Casey,Greater Metro,-38.103259,145.32488700000002
3565,7,47236,1,47236.0,Tangemere Way,Tangemere Way/Linsell Bvd (Cranbourne East),Kerbside,Cranbourne East,3977.0,Melbourne,Casey,Greater Metro,-38.099942999999996,145.305018
3566,7,47493,1,47493.0,Victoria Harbour Docklands - Stop D18,D18-Bourke St/Collins St (Docklands),Platform,Docklands,3008.0,Melbourne,Melbourne,Greater Metro,-37.820755,144.941827
3567,7,47539,1,47539.0,Jacinta Way,Jacinta Way/Main Rd West (Albanvale),Kerbside,Albanvale,3021.0,Melbourne,Brimbank,Greater Metro,-37.74125,144.77371000000002
3568,7,47551,1,47551.0,Oxford Street,Oxford St/Northumberland Rd (Sunshine North),Kerbside,Sunshine North,3020.0,Melbourne,Brimbank,Greater Metro,-37.77039,144.84196
3569,7,47571,1,47571.0,Currie Drive,Currie Dr/Kings Rd (Delahey),Kerbside,Delahey,3037.0,Melbourne,Brimbank,Greater Metro,-37.712517999999996,144.778712
3570,7,47574,1,47574.0,Opp Delahey Village,Opp Delahey Village/Kings Rd (Delahey),Kerbside,Delahey,3037.0,Melbourne,Brimbank,Greater Metro,-37.725626,144.78170500000002
3571,7,47581,1,47581.0,Cairnlea Drive,Cairnlea Dr/Station Rd (Cairnlea),Kerbside,Cairnlea,3023.0,Melbourne,Brimbank,Greater Metro,-37.754090000000005,144.777676
3572,7,47583,1,47583.0,Sassella Park,Sassella Park/Station Rd (Cairnlea),Kerbside,Cairnlea,3023.0,Melbourne,Brimbank,Greater Metro,-37.763836,144.77611299999998
3573,7,47603,1,47603.0,Peel Street,Peel St/Earl St (Kew),Kerbside,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.79452,145.03432
3574,7,47604,3,47604.0,Princess Street,Princess St/Earl St (Kew),Kerbside,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.79351,145.03242
3578,7,47650,1,47650.0,Emily Street,Emily St/James St (St Albans),Kerbside,St Albans,3021.0,Melbourne,Brimbank,Greater Metro,-37.739959000000006,144.79173799999998
3579,7,47664,3,47664.0,Footscray Station,Footscray Station/Irving St (Footscray),Bus Bay,Footscray,3011.0,Melbourne,Maribyrnong,Greater Metro,-37.801307,144.901648
3580,7,47666,3,47666.0,Footscray Station,Footscray Station/Irving St (Footscray),Bus Bay,Footscray,3011.0,Melbourne,Maribyrnong,Greater Metro,-37.801159999999996,144.902004
3582,7,47930,1,47930.0,Chadstone SC,Chadstone SC/Eastern Access Rd (Malvern East),Bus Bay,Malvern East,3145.0,Melbourne,Stonnington,Greater Metro,-37.887570000000004,145.08371
3583,7,47938,1,47938.0,Wetlands Bvd,Wetlands Bvd/Sayers Rd (Truganina),Kerbside,Truganina,3029.0,Melbourne,Wyndham,Greater Metro,-37.8533,144.739389
3584,7,47964,2,47964.0,Champions Pde,Champions Pde/Northside Dr (Wollert),Kerbside,Wollert,3750.0,Whittlesea,Whittlesea,Greater Metro,-37.617877,145.018904
3585,7,47974,1,47974.0,Epping Rd,Epping Rd/Hayston Bvd (Epping),Kerbside,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.628388,145.028745
3586,7,47984,1,47984.0,Eaststone Av,Eaststone Ave/Edgars Rd (Wollert),Kerbside,Wollert,3750.0,Whittlesea,Whittlesea,Greater Metro,-37.619093,145.005001
3587,7,47997,4,47997.0,Melbourne Airport,Melbourne Airport/Grants Rd (Melbourne Airport),Bus Bay,Melbourne Airport,3045.0,Melbourne,Hume,Greater Metro,-37.674440000000004,144.85046200000002
3588,7,47998,1,47998.0,Melbourne Airport,Melbourne Airport/Grants Rd (Melbourne Airport),Bus Bay,Melbourne Airport,3045.0,Melbourne,Hume,Greater Metro,-37.674723,144.85051399999998
3589,7,48176,1,48176.0,Cheltenham Rd,Cheltenham Rd/Perry Rd (Keysborough),Kerbside,Keysborough,3173.0,Melbourne,Greater Dandenong,Greater Metro,-37.995616999999996,145.175374
3590,7,48231,1,48231.0,Reservoir Station,Reservoir Railway Station/High St (Reservoir),Bus Bay,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.716176000000004,145.00753400000002
3592,7,48396,1,48396.0,Eltham Station,Eltham Station/Main Rd (Eltham),Kerbside,Eltham,3095.0,Melbourne,Nillumbik,Greater Metro,-37.713390000000004,145.148529
3593,7,48463,1,48463.0,St Albans,St Albans Station/St Albans Rd (St Albans),Bus Bay,St Albans,3021.0,Melbourne,Brimbank,Greater Metro,-37.74511,144.80043
3594,7,48472,1,48472.0,Irene Av,Irene Ave/Short Rd (Coburg North),Kerbside,Coburg North,3058.0,Melbourne,Moreland,Greater Metro,-37.722949,144.95189
3595,7,48490,1,48490.0,Emmanuel College,Emmanuel College/Palmers Rd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.885369,144.747022
3596,7,50000,1,50000.0,The Hub,The Hub/Railway Ave (Laverton),Kerbside,Laverton,3028.0,Melbourne,Hobsons Bay,Greater Metro,-37.86529,144.76842
3597,7,50012,1,50012.0,Monterey Bay Drive,Monterey Bay Dr/Sanctuary Lakes East Bvd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.897690000000004,144.77565
3598,7,50029,1,50029.0,Rowland Drive,Rowland Dr/Dunnings Rd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.884111,144.72655
3599,7,50033,1,50033.0,Breasley Parkway,Breasley Pkwy/Hacketts Rd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.889893,144.717895
3600,7,50038,1,50038.0,Sneydes Rd,Sneydes Rd/Hacketts Rd (Point Cook),Kerbside,Point Cook,3030.0,Melbourne,Wyndham,Greater Metro,-37.895229,144.717072
3601,7,50064,1,50064.0,Carisbrook Circuit,Carisbrook Cct/Morris Rd (Truganina),Kerbside,Truganina,3029.0,Melbourne,Wyndham,Greater Metro,-37.838109,144.70865700000002
3602,7,50070,1,50070.0,Wilandra Drive,Wilandra Dr/Leakes Rd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.833605,144.685092
3603,7,50074,1,50074.0,Tarneit P-9 College,Tarneit P-9 College/Crossway Ave (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.837610999999995,144.681345
3604,7,50078,1,50078.0,Poplar Boulevard,Poplar Bvd/Crossway Ave (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.839354,144.680993
3605,7,50098,2,50098.0,Yaringa St,Yaringa St/Poplar Bvd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.840575,144.683986
3606,7,50120,1,50120.0,Sayers Rd,Sayers Rd/Babele Rd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.84623,144.660439
3607,7,50121,1,50121.0,Evadene Drive,Evadene Dr/Babele Rd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.849253000000004,144.660598
3608,7,50122,1,50122.0,Evadene Dr,Evadene Dr/Babele Rd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.849251,144.660557
3609,7,50129,1,50129.0,Julier Cresent,Julier Cres/Mossfiel Dr (Hoppers Crossing),Kerbside,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.869285999999995,144.69087199999998
3610,7,50131,1,50131.0,Hogans Road,Hogans Rd/Cumming Dr (Hoppers Crossing),Kerbside,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.864187,144.69491599999998
3611,7,50143,1,50143.0,Vaughan Chase,Vaughan Ch/Blackforest Rd (Wyndham Vale),Kerbside,Wyndham Vale,3024.0,Melbourne,Wyndham,Greater Metro,-37.899983,144.614312
3612,7,50155,1,50155.0,Manor Lakes Central SC,Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),Kerbside,Wyndham Vale,3024.0,Melbourne,Wyndham,Greater Metro,-37.877052,144.61514499999998
3613,7,50158,1,50158.0,Eppalock Drive,Eppalock Dr/Armstrong Rd (Wyndham Vale),Kerbside,Wyndham Vale,3024.0,Melbourne,Wyndham,Greater Metro,-37.880214,144.608001
3614,7,50174,1,50174.0,Tamarind Crescent,Tamarind Cres/Tarneit Rd (Hoppers Crossing),Kerbside,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.888413,144.66231000000002
3615,7,50188,1,50188.0,McKenzie Crescent,McKenzie Cres/Barber Dr (Hoppers Crossing),Kerbside,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.87412,144.67654299999998
3616,7,50196,1,50196.0,Hogans Road,Hogans Rd/Derrimut Rd (Hoppers Crossing),Kerbside,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.862009,144.685526
3617,7,50214,1,50214.0,Kookaburra Avenue,Kookaburra Ave/Derrimut Rd (Hoppers Crossing),Kerbside,Hoppers Crossing,3029.0,Melbourne,Wyndham,Greater Metro,-37.885523,144.681657
3618,7,50218,1,50218.0,Cemetery Road,Cemetery Rd/Railway Ave (Werribee),Kerbside,Werribee,3030.0,Melbourne,Wyndham,Greater Metro,-37.893609000000005,144.674447
3619,7,50243,1,50243.0,Kingdom Hall of Jehovah's Witnesses,Kingdom Hall of Jehovah's Witnesses/Tarneit Rd (Tarneit),Kerbside,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.847009,144.66947199999998
3620,7,50244,1,50244.0,Cresswell Av,Cresswell Ave/Palmers Rd (Williams Landing),Kerbside,Williams Landing,3027.0,Melbourne,Wyndham,Greater Metro,-37.855812,144.747345
3621,7,50256,1,50256.0,Tarneit Station,Tarneit Station (Tarneit),Bus Bay,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.831884,144.694602
3622,7,50258,1,50258.0,Tarneit Station,Tarneit Station (Tarneit),Bus Bay,Tarneit,3029.0,Melbourne,Wyndham,Greater Metro,-37.831753000000006,144.694646
3623,7,50261,2,50261.0,Wyndham Vale Station,Wyndham Vale Station (Wyndham Vale),Bus Bay,Wyndham Vale,3024.0,Melbourne,Wyndham,Greater Metro,-37.873560999999995,144.608611
3624,7,50265,1,50265.0,Wyndham Vale Station,Wyndham Vale Station (Wyndham Vale),Bus Bay,Wyndham Vale,3024.0,Melbourne,Wyndham,Greater Metro,-37.873484999999995,144.608849
3625,7,50273,1,50273.0,Westbourne Grammar School,Westbourne Grammar School/Sayers Rd (Truganina),Kerbside,Truganina,3029.0,Melbourne,Wyndham,Greater Metro,-37.852144,144.725455
3626,7,50835,2,50835.0,Carlton Gardens,Carlton Gardens/Victoria St (Carlton),Kerbside,Carlton,3053.0,Melbourne,Melbourne,Greater Metro,-37.807479,144.971175
3627,7,51018,1,51018.0,Merlin Views,Merlin Views/Eliot Ave (Doreen),Kerbside,Doreen,3754.0,Whittlesea,Whittlesea,Greater Metro,-37.580328,145.123959
3628,7,51068,1,51068.0,Songbird Cr,Songbird Cres/Vincent Dr (South Morang),Kerbside,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.639916,145.089575
3629,7,51074,1,51074.0,Serendip Av,Serendip Ave/Hawkstowe Pde (South Morang),Kerbside,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.620948,145.10647600000001
3630,7,51078,1,51078.0,Muswellbrook Gr,Muswellbrook Gr/Barmah Dr (South Morang),Kerbside,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.616105,145.10013999999998
3631,7,51100,1,51100.0,Orchard Rd,Orchard Rd/Elation Bvd (Doreen),Kerbside,Doreen,3754.0,Whittlesea,Whittlesea,Greater Metro,-37.616175,145.125526
3632,7,51105,1,51105.0,Bassetts Rd,Bassetts Rd/Eminence Bvd (Doreen),Kerbside,Doreen,3754.0,Whittlesea,Whittlesea,Greater Metro,-37.596294,145.116853
3633,7,51107,1,51107.0,University Hill Terminus,University Hill/Chancellor Ave (Bundoora),Kerbside,Bundoora,3083.0,Melbourne,Banyule,Greater Metro,-37.681957000000004,145.071572
3634,7,51218,1,51218.0,Casey Complex,Casey Complex/Berwick-Cranbourne Rd (Cranbourne East),Kerbside,Cranbourne East,3977.0,Melbourne,Casey,Greater Metro,-38.114971000000004,145.296683
3635,7,51248,1,51248.0,Jacinta Dr,Jacinta Dr/Duff St (Cranbourne West),Kerbside,Cranbourne West,3977.0,Melbourne,Casey,Greater Metro,-38.102221,145.254874
